repo,file,line,context
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6309.yaml,47,        check_value: "contracts/OMN-6309.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8125.yaml,47,        check_value: "contracts/OMN-8125.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5594.yaml,47,        check_value: "contracts/OMN-5594.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4106.yaml,47,        check_value: "contracts/OMN-4106.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8349.yaml,47,        check_value: "contracts/OMN-8349.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7454.yaml,47,        check_value: "contracts/OMN-7454.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-643.yaml,47,        check_value: "contracts/OMN-643.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-642.yaml,47,        check_value: "contracts/OMN-642.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9333.yaml,34,        check_value: test -f contracts/OMN-9333.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-838.yaml,47,        check_value: "contracts/OMN-838.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9277.yaml,25,        check_value: 'test -f contracts/OMN-9278.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6301.yaml,47,        check_value: "contracts/OMN-6301.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3103.yaml,47,        check_value: "contracts/OMN-3103.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8098.yaml,47,        check_value: "contracts/OMN-8098.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8481.yaml,47,        check_value: "contracts/OMN-8481.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5595.yaml,47,        check_value: "contracts/OMN-5595.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5700.yaml,47,        check_value: "contracts/OMN-5700.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9290.yaml,31,        check_value: 'test -f contracts/OMN-9290.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3904.yaml,47,        check_value: "contracts/OMN-3904.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7414.yaml,47,        check_value: "contracts/OMN-7414.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-711.yaml,47,        check_value: "contracts/OMN-711.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6383.yaml,47,        check_value: "contracts/OMN-6383.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8372.yaml,47,        check_value: "contracts/OMN-8372.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6317.yaml,47,        check_value: "contracts/OMN-6317.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8124.yaml,47,        check_value: "contracts/OMN-8124.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7455.yaml,47,        check_value: "contracts/OMN-7455.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2207.yaml,47,        check_value: "contracts/OMN-2207.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7906.yaml,53,        check_value: "contracts/OMN-7906.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,48,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,84,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-spi-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,132,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-infra-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,158,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-omniclaude-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,177,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-omniintelligence-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,195,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-omnimemory-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10530.yaml,217,        check_value: "uv run validate-yaml contracts/OMN-10530.yaml && grep -q 'status: PASS' drift/dod_receipts/OMN-10530/dod-occ-omnimarket-evidence-validate/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4193.yaml,47,        check_value: "contracts/OMN-4193.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-843.yaml,47,        check_value: "contracts/OMN-843.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4756.yaml,47,        check_value: "contracts/OMN-4756.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4202.yaml,47,        check_value: "contracts/OMN-4202.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9349.yaml,33,        check_value: 'test -f contracts/OMN-9349.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7896.yaml,47,        check_value: "contracts/OMN-7896.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8626.yaml,47,        check_value: "contracts/OMN-8626.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4717.yaml,47,        check_value: "contracts/OMN-4717.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8069.yaml,53,        check_value: "contracts/OMN-8069.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9294.yaml,31,        check_value: 'test -f contracts/OMN-9294.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4737.yaml,47,        check_value: "contracts/OMN-4737.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9410.yaml,29,        check_value: "contracts/OMN-9410.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1411.yaml,47,        check_value: "contracts/OMN-1411.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10422.yaml,48,          && grep -q 'contracts/OMN-10422.yaml' drift/dod_receipts/OMN-10422/dod-occ-self-evidence/command.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7336.yaml,47,        check_value: "contracts/OMN-7336.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2358.yaml,47,        check_value: "contracts/OMN-2358.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3027.yaml,47,        check_value: "contracts/OMN-3027.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4131.yaml,47,        check_value: "contracts/OMN-4131.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10349.yaml,17,    command: "uv run validate-yaml contracts/OMN-10349.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3820.yaml,47,        check_value: "contracts/OMN-3820.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9241.yaml,30,        check_value: "test -f contracts/OMN-9241.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3123.yaml,47,        check_value: "contracts/OMN-3123.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8368.yaml,32,        check_value: 'test -f contracts/OMN-8368.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5274.yaml,47,        check_value: "contracts/OMN-5274.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9151.yaml,38,        check_value: 'contracts/OMN-9151.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5736.yaml,47,        check_value: "contracts/OMN-5736.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9278.yaml,32,        check_value: 'test -f contracts/OMN-9278.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3008.yaml,47,        check_value: "contracts/OMN-3008.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10125.yaml,28,    command: "uv run validate-yaml contracts/OMN-10125.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7335.yaml,47,        check_value: "contracts/OMN-7335.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6318.yaml,53,        check_value: "contracts/OMN-6318.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6461.yaml,47,        check_value: "contracts/OMN-6461.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4132.yaml,47,        check_value: "contracts/OMN-4132.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9215.yaml,37,        check_value: 'test -f contracts/OMN-9215.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4165.yaml,47,        check_value: "contracts/OMN-4165.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8041.yaml,47,        check_value: "contracts/OMN-8041.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3209.yaml,47,        check_value: "contracts/OMN-3209.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5257.yaml,47,        check_value: "contracts/OMN-5257.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2204.yaml,47,        check_value: "contracts/OMN-2204.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8478.yaml,47,        check_value: "contracts/OMN-8478.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8465.yaml,53,        check_value: "contracts/OMN-8465.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8629.yaml,47,        check_value: "contracts/OMN-8629.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9350.yaml,31,        check_value: test -f contracts/OMN-9350.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4780.yaml,47,        check_value: "contracts/OMN-4780.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7905.yaml,53,        check_value: "contracts/OMN-7905.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3161.yaml,47,        check_value: "contracts/OMN-3161.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8445.yaml,47,        check_value: "contracts/OMN-8445.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8412.yaml,47,        check_value: "contracts/OMN-8412.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8598.yaml,47,        check_value: "contracts/OMN-8598.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2711.yaml,47,        check_value: "contracts/OMN-2711.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7575.yaml,47,        check_value: "contracts/OMN-7575.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-636.yaml,53,        check_value: "contracts/OMN-636.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7397.yaml,47,        check_value: "contracts/OMN-7397.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4738.yaml,47,        check_value: "contracts/OMN-4738.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7944.yaml,47,        check_value: "contracts/OMN-7944.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9425.yaml,34,        check_value: test -f contracts/OMN-9425.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4329.yaml,47,        check_value: "contracts/OMN-4329.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4352.yaml,47,        check_value: "contracts/OMN-4352.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1412.yaml,47,        check_value: "contracts/OMN-1412.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3213.yaml,47,        check_value: "contracts/OMN-3213.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4135.yaml,47,        check_value: "contracts/OMN-4135.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6380.yaml,47,        check_value: "contracts/OMN-6380.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4186.yaml,47,        check_value: "contracts/OMN-4186.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8625.yaml,47,        check_value: "contracts/OMN-8625.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2947.yaml,47,        check_value: "contracts/OMN-2947.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4715.yaml,47,        check_value: "contracts/OMN-4715.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7990.yaml,47,        check_value: "contracts/OMN-7990.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8624.yaml,47,        check_value: "contracts/OMN-8624.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4191.yaml,47,        check_value: "contracts/OMN-4191.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10457.yaml,13,    command: "uv run validate-yaml contracts/OMN-10457.yaml contracts/OMN-10460.yaml contracts/OMN-10461.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10457.yaml,14,      contracts/OMN-10465.yaml && python -m omnibase_core.validation.receipt_gate_cli --pr-body '' --pr-title
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1419.yaml,29,        check_value: "contracts/OMN-1419.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1690.yaml,47,        check_value: "contracts/OMN-1690.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2454.yaml,47,        check_value: "contracts/OMN-2454.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8409.yaml,47,        check_value: "contracts/OMN-8409.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4719.yaml,47,        check_value: "contracts/OMN-4719.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3101.yaml,47,        check_value: "contracts/OMN-3101.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3033.yaml,47,        check_value: "contracts/OMN-3033.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4980.yaml,47,        check_value: "contracts/OMN-4980.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7877.yaml,47,        check_value: "contracts/OMN-7877.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3131.yaml,47,        check_value: "contracts/OMN-3131.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4133.yaml,47,        check_value: "contracts/OMN-4133.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7343.yaml,47,        check_value: "contracts/OMN-7343.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2710.yaml,47,        check_value: "contracts/OMN-2710.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8628.yaml,47,        check_value: "contracts/OMN-8628.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6303.yaml,47,        check_value: "contracts/OMN-6303.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8413.yaml,47,        check_value: "contracts/OMN-8413.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7590.yaml,47,        check_value: "contracts/OMN-7590.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10066.yaml,56,        check_value: "test -f contracts/OMN-10066.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6876.yaml,47,        check_value: "contracts/OMN-6876.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4162.yaml,47,        check_value: "contracts/OMN-4162.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8038.yaml,41,        check_value: "contracts/OMN-8038.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5743.yaml,47,        check_value: "contracts/OMN-5743.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-123.yaml,47,        check_value: "contracts/OMN-123.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9150.yaml,31,        check_value: 'test -f contracts/OMN-9150.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1707.yaml,47,        check_value: "contracts/OMN-1707.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8463.yaml,47,        check_value: "contracts/OMN-8463.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4353.yaml,47,        check_value: "contracts/OMN-4353.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10128.yaml,32,      PASS$' drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10128.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10128.yaml,83,          '^status: PASS$' drift/dod_receipts/OMN-10128/dod-contract-parse/command.yaml && grep -q 'contracts/OMN-10128.yaml'
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3002.yaml,47,        check_value: "contracts/OMN-3002.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3824.yaml,47,        check_value: "contracts/OMN-3824.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5302.yaml,47,        check_value: "contracts/OMN-5302.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10169.yaml,17,    command: "cd ../omnimarket && uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check &&
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10169.yaml,19,      omnibase_infra checkout}\" pre-commit run --files pyproject.toml contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10169.yaml,22,    command: "cd ../omnibase_infra && uv run validate-yaml contracts/OMN-10169.yaml && uv lock --check
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10169.yaml,24,      -q && git diff --check && pre-commit run --files pyproject.toml uv.lock contracts/OMN-10169.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10169.yaml,26,      && grep -F 'deploy-gate / deploy-gate' contracts/OMN-10169.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7780.yaml,47,        check_value: "contracts/OMN-7780.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2453.yaml,47,        check_value: "contracts/OMN-2453.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4138.yaml,47,        check_value: "contracts/OMN-4138.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6312.yaml,47,        check_value: "contracts/OMN-6312.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8176.yaml,47,        check_value: "contracts/OMN-8176.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6847.yaml,47,        check_value: "contracts/OMN-6847.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4180.yaml,47,        check_value: "contracts/OMN-4180.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-7867.yaml,47,        check_value: "contracts/OMN-7867.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3829.yaml,47,        check_value: "contracts/OMN-3829.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6386.yaml,47,        check_value: "contracts/OMN-6386.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10387.yaml,25,      pathlib import Path\nimport yaml\ndata = yaml.safe_load(Path('contracts/OMN-10387.yaml').read_text())\nassert
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8459.yaml,47,        check_value: "contracts/OMN-8459.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5007.yaml,47,        check_value: "contracts/OMN-5007.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6308.yaml,47,        check_value: "contracts/OMN-6308.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-2465.yaml,47,        check_value: "contracts/OMN-2465.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4732.yaml,47,        check_value: "contracts/OMN-4732.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8838.yaml,31,        check_value: test -f contracts/OMN-8838.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-666.yaml,47,        check_value: "contracts/OMN-666.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3059.yaml,47,        check_value: "contracts/OMN-3059.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3798.yaml,47,        check_value: "contracts/OMN-3798.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1859.yaml,47,        check_value: "contracts/OMN-1859.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8843.yaml,32,        check_value: "contracts/OMN-8843.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-4134.yaml,47,        check_value: "contracts/OMN-4134.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-9356.yaml,31,        check_value: test -f contracts/OMN-9356.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10061.yaml,31,        check_value: test -f contracts/OMN-10061.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3126.yaml,47,        check_value: "contracts/OMN-3126.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-5732.yaml,47,        check_value: "contracts/OMN-5732.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,15,    command: "test -f contracts/OMN-10236.yaml && test -f contracts/OMN-10237.yaml && test -f contracts/OMN-10238.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,16,      && test -f contracts/OMN-10239.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,19,    command: "uv run validate-yaml contracts/OMN-10236.yaml contracts/OMN-10237.yaml contracts/OMN-10238.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,20,      contracts/OMN-10239.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,41,        check_value: "test -f contracts/OMN-10236.yaml && test -f contracts/OMN-10237.yaml && test -f
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,42,          contracts/OMN-10238.yaml && test -f contracts/OMN-10239.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,48,        check_value: "uv run validate-yaml contracts/OMN-10236.yaml contracts/OMN-10237.yaml contracts/OMN-10238.yaml
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-10236.yaml,49,          contracts/OMN-10239.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3170.yaml,47,        check_value: "contracts/OMN-3170.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-3075.yaml,47,        check_value: "contracts/OMN-3075.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-8101.yaml,47,        check_value: "contracts/OMN-8101.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-630.yaml,47,        check_value: "contracts/OMN-630.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-6298.yaml,47,        check_value: "contracts/OMN-6298.yaml"
onex_change_control,/Users/jonah/Code/omni_home/onex_change_control/contracts/OMN-1770.yaml,47,        check_value: "contracts/OMN-1770.yaml"
